frag_id,charge,H2O,NH3,CO,CO2,2H2O,2NH3,variant_type,variant_suffix,variant_pass_count,%H,%2H,css,rawcos,theory_mz,theory_int,obs_mz,ppm,obs_int,within,obs_idx
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2694.685784927144,5.8609952457530845,2694.6669979687267,-6.971854945948818,3.771,True,42458
c25,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9930445711948392,0.9924874938769856,2695.689084927144,1.7960722938516498,2695.6187010759954,-26.109780813414943,1.657,True,42467
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2291.406284616039,55.75238022986767,2291.3985813151585,-3.3618223587581317,54.09,True,38996
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2292.4095846160394,73.49,2292.4095846160394,0.0,73.49,True,39029
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2293.4128846160393,50.85344408578315,2293.4207879175738,3.4460875263726223,53.34,True,39054
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2294.416184616039,24.470569337142056,2294.3966911038547,-8.496066369805476,15.31,True,39076
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2295.4194846160394,9.165455910045443,2295.4432945209687,10.372790284681615,9.343,True,39105
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2296.4227846160393,2.8386929713119704,2296.3848975952606,-16.498277683244876,3.429,True,39117
y21,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9927526188219716,0.9926278455890473,2297.426084616039,0.7547768535737691,2297.3898008762258,-15.79321313374685,0.6,True,39134
c6,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9919142576010997,0.9963930794662174,700.4876870613582,159.5,700.4876870613582,0.0,159.5,True,3198
c6,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9919142576010997,0.9963930794662174,701.4909870613583,62.787175,701.4814903060819,-13.537957652374677,47.69,True,3213
c6,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9919142576010997,0.9963930794662174,702.4942870613582,14.279735140000065,702.4915936040245,-3.8341341465076253,15.14,True,3227
c6,1,0,0,0,0,0,0,nonmodified,,1,0.0,0.0,0.9919142576010997,0.9963930794662174,703.4975870613582,2.379374277066932,703.5063969173125,12.522936988411102,2.4,True,3250
